uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc
1646257549241470977,"We’re testing innovative fuels with @Toyota to potentially reduce GHG emissions from road transportation compared to today’s conventional fuels. The test fuels are compatible with:
  
 

  🚗 current/older vehicles
  
 

  ⛽ existing fueling infrastructure
  
 

  👉 https://t.co/YsT0ryxF1J",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1646256477449879559,"We’re testing innovative fuels with @Toyota to potentially reduce GHG emissions from road transportation compared to today’s conventional fuels. The test fuels are compatible with:
  
 

  🚗 current/older vehicles
  
 

  ⛽ existing fueling infrastructure
  
 

  👉 https://t.co/lAqSnYTQl0",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1646528824979619841,"“Every component that moves in a turbine requires a lubricant."" 
  
 

  Some of Canada's top #windenergy researchers are testing our products to see if it makes their turbines more efficient and longer lasting. See what that work looks like 👇. @windenergycan 
  https://t.co/dncizM2Oyb https://t.co/ejU7DFgZwy",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HoTHNP5Kjq4,"ExxonMobil has a bold ambition to achieve net-zero (Scope 1 and 2) emissions from its operated assets by 2050. We talked to April Feick about how ExxonMobil is developing a range of solutions to support this ambition.
  
 

  Learn more about our work on hydrogen and carbon capture and storage (CCS) at https://energyfactor.exxonmobil.eu/",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1647997729275101187,The June 8 nomination deadline will be here before you know it! Mark your calendars with key dates for this year’s #PowerPlayAwards to keep them top of mind. #WomenInLNG #DiversityInLNG https://t.co/bJiDlYcNNl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
925007000949719_6031418330308535,"We’ve teamed up with Toyota USA to test innovative fuels with the potential to significantly reduce GHG emissions from road transportation compared to today’s conventional fuels. The test fuels are compatible with: 🚗 Current and older vehicles ⛽ Existing fueling infrastructure It’s an exciting result that shows the potential for these fuels to reduce greenhouse gas emissions from road transportation. As Andrew Madden said, reaching that potential will require supportive and effective policies for fuels, vehicles and fueling infrastructure. Such policies can help drive rapid greenhouse emission reductions by fostering innovation and competition across all technologies that produce cost-effective solutions for consumers. Our engineers created these innovative fuels, incorporating lower-emission components made from renewable sources such as wastes, residues or co-products. Read the Automotive News link or see our site to learn more. https://bit.ly/3KPsV6x https://exxonmobil.co/3A6wEre",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1648343413698306048,"Meet us at Booth 2115 at INDEX™23 https://t.co/Pso5kfWSs8
  and see the model baby diaper chassis made only with ExxonMobil’s portfolio of products. Feel the new high-loft, ultra-soft, silky #nonwoven solution with sustainability benefits.
  
 

  #index23 #highloft #advancedrecycling https://t.co/MGfae8A7mj",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1648789749430116352,Check out last year’s #PowerPlayAwards winners for help identifying great qualities to look for as you choose your 2023 nominees: https://t.co/aOuRpDhrtj! #WomenInLNG #DiversityInLNG https://t.co/Wmyw0ONWbz,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4rLwUdnasKk,"ExxonMobil’s latest sustainability report summarizes ExxonMobil’s sustainability focus areas and how ExxonMobil aims to help protect people, the environment and the communities where we operate. Our focus areas include environmental topics – air, water, climate, and biodiversity – as well as safety and potential impacts to, and opportunities for, people and communities. The report also highlights some examples of our work around the world.
  
 

  Read the full report here: https://corporate.exxonmobil.com/-/media/global/files/sustainability-report/publication/exxonmobil-sustainability-report.pdf
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  See how ExxonMobil is working to enhance local workforce development in Guyana, promote biodiversity and economic growth in Papua New Guinea, manage water resources and reduce GHG emissions in the Permian Basin in the U.S. 
  
 

  Watch to learn more about our efforts to help meet energy demand while integrating sustainability into what we do.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
925007000949719_6043698892413812,"Here at ExxonMobil, we work to create sustainable solutions that improve quality of life and meet society’s evolving needs. We intend to do this in ways that help protect people, the environment and the communities where we operate. Take a tour around the world with us, and see how sustainability is integrated into what we do. For more, check out our latest sustainability report: https://exxonmobil.co/3KZ7vDY",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1651209659598946304,"Check out ExxonMobil's latest innovative performance polyethylene. Watch here https://t.co/zyOqrOprGd to learn how you can rethink package design with Exceed S performance polyethylene.
  
 

  #polyethylene #packaging https://t.co/jnmfUT0Yhf",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
925007000949719_6062705577179810,"📢 Q1 2023 #XOM earnings were released this morning. Our people’s hard work to execute on our strategic priorities delivered a record first quarter following a record year. We are growing value by increasing production from our advantaged assets to meet global demand. At the same time, our Low Carbon Solutions team is rapidly growing this new business with an additional carbon capture, transportation and storage agreement that underscores the company’s growing momentum in providing industrial customers with large-scale emission-reduction solutions. Read the full breakdown here: https://exxonmobil.co/448Vd4G",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1655641652243963904,There’s just a month left to submit your nomination for the #PowerPlayAwards. Get your submission in today: https://t.co/UOtOpIdevJ. #WomenInLNG #DiversityInLNG https://t.co/U1ZcJnxgty,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
WR8gMQsLU1M,"Esso stations connect you to what's next. Whether it's with quality fuel, PC Optimum points, the Speedpass+ app, or our support of hockey in Canada, you can depend on Esso to keep you moving forward.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1659223964709793795,Meet Shahrukh R Mirza of our @ExxonMobil MD&amp;O team; he is Vice President of ExxonMobil LNG Market Development Inc. https://t.co/jDS9YHwZnq,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1659292826482405402,You can do more with less by using Achieve™ Advanced PP in your creation of rigid packaging products https://t.co/pBnbv8K0NK. Download fact sheet to discover how Achieve™ Advanced PP enables the economic production of thinner rigid packaging that is easier to thermoform. https://t.co/1f30pshyqq,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
925007000949719_6147073508743016,👷‍♂️ We're working every day to achieve our 2030 emission-reduction plans. It starts with reducing our own emissions intensity and deploying solutions like carbon capture and storage to help others reduce theirs. And we’re already seeing results. Here’s a look at our progress towards our 2030 greenhouse gas emission-reduction plans. https://corporate.exxonmobil.com/news/reporting-and-publications/advancing-climate-solutions-progress-report,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1661034001220370432,"#China is a key market for @ExxonMobil, and our history in the country goes all the way back to 1892. Watch the video here to see how our presence has expanded in China since then: https://t.co/DF1x6JE1T6. https://t.co/d8riLtuN7a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1661395495384653824,"Meet Steven Romero, a business development executive on the @ExxonMobil MD&amp;O team. https://t.co/cWg2XsIZsx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
925007000949719_6154406348009732,"👏 Congratulations team for making Boston Consulting Group’s #50MostInnovative Companies of 2023. 👏 By applying our technology and operational expertise today, we’re ready to deploy solutions for tomorrow.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1663062684869206016,"Without maintenance, dirty and dried out lubricating grease of a wind turbine affects bearing life. Explore how Actrel™ fluids can help efficiently and effectively clean out machine parts during wind turbine maintenance. https://t.co/l7ZQyY7LHY
  
 

  #windturbine https://t.co/deXbdbmAIZ",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
925007000949719_6171924339591266,"Plastics improve living standards. ✅ protect against disease ✅ preserve food ✅ increase access to clean drinking water ✅ enable solar panels and electric vehicles Karen McKee, our ExxonMobil Product Solutions President and the International Council of Chemical Associations President, spoke at the World Plastics Council this week. She shared why we all – policy makers, businesses, consumers – need to work together to provide products the world needs and deploy solutions to address #plasticwaste. Read how ExxonMobil is already doing just that: https://exxonmobil.co/43uTiWW #INC2 📸: World Plastics Council",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
925007000949719_6175335732583460,"Providing the energy the global economy needs while cutting greenhouse emissions shouldn’t be an “either” / “or” choice. We think of it as an “and” equation. And that’s an equation we’re built to solve. Today, we held our Annual Shareholders Meeting where we reviewed our progress over the past year, how we plan to carry that momentum forward and deliver industry-leading value for our shareholders. Read the full breakdown here: https://exxonmobil.co/3ONEL4n",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1664655863376908288,There’s only one week left before the #PowerPlayAwards nominations deadline. Submit yours now: https://t.co/ZIM7urosXp! #WomenInLNG #DiversityInLNG https://t.co/icSlwHItLL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1664710257178812416,"ExxonMobil’s Natalie Martinez, Advanced recycling commercial manager, North America, will deliver the keynote address “Collaborating on plastics circularity” at PetroChem Canada. https://t.co/L2X6aukgyB
  
 

  #Exxtendtechnology #circulareconomy #collaboration https://t.co/HpAjwksFym",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1666110912351158273,"DEADLINE EXTENSION: The deadline to submit your nomination for the 2023 #PowerPlayAwards has been extended to June 16! Don’t delay any longer, get yours in today: https://t.co/ZIM7urnV7R! #WomenInLNG #DiversityInLNG https://t.co/zbIRkbzZWH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1666467486840102912,"“We're here to meet the needs of society.”  
  
 

  🎙️ Our CEO Darren Woods stopped by Nicolai Tangen’s #InGoodCompany podcast this week to talk about the #EnergyTransition, career advice and more: 
  
 

  https://t.co/yRiVlixzid https://t.co/7NUGCPPtaj",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1666520001187127296,"#ICYMI: The #PowerPlayAwards sponsored the Women in Energy Networking Breakfast at the seventh annual AEIN International Energy Summit in Miami, FL! A big thanks to Cécile Ashby for providing the welcoming address. https://t.co/wd1P9JtclN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1667207262698364929,Curious about ExxonMobil’s Exxtend™ technology for advanced recycling? Learn how we’re leveraging #advancedrecycling technology to help unlock the value of a broader range of plastic waste. Download this fact sheet and get the facts – quick! Learn more. https://t.co/ZGamUFSIRo https://t.co/OQWN6Ov6tY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1667240260424572948,"Join our team and leading experts from @ChartInd and @MozWomenEnergy for a #webinar discussing #DEI and how the energy industry can create value through better talent recruitment, retention, and reward. Register to attend the June 13 event for free here: https://t.co/0ejibEWqL7. https://t.co/qnGAKPR7DV",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hz-KBwvJ8T8,"ExxonMobil and Nucor Corporation have agreed to work on a new carbon capture and storage project that will capture, transport, and store up to 800,000 metric tons per year of CO2 from Nucor’s manufacturing site in Convent, Louisiana.
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn how ExxonMobil's Low Carbon Solutions business and Nucor Corporation, North America's largest steel producers, will be working to help industrial customers reduce emissions by transporting and storing CO2. 
  
 

  See how the Nucor project, expected to start up in 2026, will support Louisiana’s objective of reaching net-zero CO2 emissions by 2050. It will also mark a milestone for ExxonMobil as it will bring the total CO2 we’ve agreed to transport and store for third-party customers to 5 million metric tons per year (MTA). 
  
 

  Learn more about how we are delivering industrial solutions to reduce emissions:
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions
  
 

  Explore our carbon capture and storage technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/carbon-capture-and-storage
  
 

  Discover how we are continuing to support a net-zero future:
  https://corporate.exxonmobil.com/news/reporting-and-publications/advancing-climate-solutions-progress-report
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
